name,op_type,duration_ms,FLOPs,GFLOPS
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.124,102760448.0,48.3806252354049
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.124,102760448.0,48.3806252354049
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.124,102760448.0,48.3806252354049
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.123,102760448.0,48.40341403674046
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.4/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.5/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer2/layer2.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer3/layer3.5/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.122,102760448.0,48.42622431668238
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer3/layer3.4/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer3/layer3.5/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer3/layer3.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer3/layer3.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.121,102760448.0,48.44905610561056
/layer3/layer3.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer3/layer3.5/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.12,102760448.0,48.47190943396227
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer3/layer3.5/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer2/layer2.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer3/layer3.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.119,102760448.0,48.49478433223218
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.118,102760448.0,48.51768083097261
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.118,102760448.0,48.51768083097261
/layer3/layer3.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.118,102760448.0,48.51768083097261
/layer3/layer3.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.118,102760448.0,48.51768083097261
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.118,102760448.0,48.51768083097261
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.118,102760448.0,48.51768083097261
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer3/layer3.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer3/layer3.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.117,102760448.0,48.54059896079358
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer3/layer3.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer3/layer3.5/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.116,102760448.0,48.563538752362945
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer3/layer3.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer2/layer2.3/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.115,102760448.0,48.586500236406614
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer2/layer2.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.114,102760448.0,48.60948344370861
/layer2/layer2.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer2/layer2.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.113,102760448.0,48.63248840511122
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer3/layer3.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer2/layer2.2/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.112,102760448.0,48.65551515151515
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer3/layer3.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer2/layer2.1/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer3/layer3.5/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.111,102760448.0,48.678563713879676
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer2/layer2.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.11,102760448.0,48.701634123222746
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer2/layer2.0/conv3/Conv_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.109,102760448.0,48.72472641062114
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.108,102760448.0,48.74784060721063
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.107,102760448.0,48.77097674418604
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.106,102760448.0,48.79413485280152
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer4/layer4.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.105,102760448.0,48.817314964370546
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.104,102760448.0,48.84051711026616
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.104,102760448.0,48.84051711026616
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.104,102760448.0,48.84051711026616
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.104,102760448.0,48.84051711026616
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.103,102760448.0,48.86374132192106
/layer1/layer1.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.103,102760448.0,48.86374132192106
/layer1/layer1.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.103,102760448.0,48.86374132192106
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.103,102760448.0,48.86374132192106
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.103,102760448.0,48.86374132192106
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.103,102760448.0,48.86374132192106
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.103,102760448.0,48.86374132192106
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.102,102760448.0,48.88698763082779
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.101,102760448.0,48.910256068538786
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.1,102760448.0,48.93354666666666
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.1,102760448.0,48.93354666666666
/layer3/layer3.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.1,102760448.0,48.93354666666666
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.1,102760448.0,48.93354666666666
/layer3/layer3.5/relu/Relu_output_0_nchwc_kernel_time,Conv,2.1,102760448.0,48.93354666666666
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.1,102760448.0,48.93354666666666
/layer3/layer3.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer3/layer3.4/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer3/layer3.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer4/layer4.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer2/layer2.1/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer2/layer2.2/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
/layer2/layer2.3/relu/Relu_output_0_nchwc_kernel_time,Conv,2.099,102760448.0,48.956859456884224
